1.Taxonomic Level;2.Taxonomic Level;3.Taxonomic Level;4.Taxonomic.Level;5.Taxonomic Level;Capture location;Capture location LAT;Capture location LONG;Date of Sample Collection;Device;File Name;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;12/08/2021;Olympus SZ81;646r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;12/08/2021;Olympus SZ81;647r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;12/08/2021;Olympus SZ81;648r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;12/08/2021;Olympus SZ81;649l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Hamburg, Germany;53,467754;9,831628;12/08/2021;Olympus SZ81;650r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;19/07/2022;Olympus SZ81;651l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;19/07/2022;Olympus SZ81;651r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;19/07/2022;Olympus SZ81;652r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;19/07/2022;Olympus SZ81;653l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;19/07/2022;Olympus SZ81;653r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;19/07/2022;Olympus SZ81;654l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;19/07/2022;Olympus SZ81;654r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;19/07/2022;Olympus SZ81;655l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;19/07/2022;Olympus SZ81;655r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;19/07/2022;Olympus SZ81;656l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;19/07/2022;Olympus SZ81;657l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;19/07/2022;Olympus SZ81;657r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;658l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;658r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;659r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;660l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;660r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;661l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;661r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;662l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;662r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;663r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;664l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;664r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;665l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;665r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;666l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;666r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;667l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;667r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;668l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;668r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;669l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;669r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;670l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;671l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;671r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;672l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;672r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;673l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;673r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;674l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;675l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;675r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;676l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Regensburg, Germany;48,987164;12,139343;K34, 2021;Olympus SZ81;676r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;677r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;679l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;679r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;680l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;681r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;684l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;685l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;685r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;686l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;686r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;687l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;687r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;688l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;688r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;689l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;689r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;690l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;691l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;692l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;693l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;693r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;694r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;696l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Ruebke, Germany;53,495093;9,779574;12/07/2021;Olympus SZ81;696r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;697l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;698r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;699l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;699r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;700l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;700r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;701r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;702l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;702r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;703l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;703r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;704l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;704r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;705l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;705r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;706l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;707l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;708l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;708r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;709l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;709r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;710l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;711l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;711r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;712l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;712r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;713l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;713r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;714l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;714r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;715r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;716l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;716r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K28, 2021;Olympus SZ81;717l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K28, 2021;Olympus SZ81;717r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;718l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;718r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;719l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;719r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;720l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;721l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;721r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;722l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;722r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;723l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;723r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;724l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;724r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;725l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;725r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;726l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;726r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;727l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;728l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;728r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;729r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;730l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;730r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;731l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Buchholz Heide, Germany;53,982713;9,233597;K32, 2021;Olympus SZ81;731r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;732l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;732r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;733r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;734l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Landau, Germany;49,201084;8,099563;K28, 2021;Olympus SZ81;734r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;06/07/2022;Olympus SZ81;735l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;06/07/2022;Olympus SZ81;736l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;06/08/2022;Olympus SZ81;737l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;06/08/2022;Olympus SZ81;737r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;06/08/2022;Olympus SZ81;738l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;06/08/2022;Olympus SZ81;738r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;06/08/2022;Olympus SZ81;739l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;06/08/2022;Olympus SZ81;739r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;06/08/2022;Olympus SZ81;740l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;06/08/2022;Olympus SZ81;740r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;05/07/2022;Olympus SZ81;741r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;05/07/2022;Olympus SZ81;742l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;05/07/2022;Olympus SZ81;742r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;05/07/2022;Olympus SZ81;743r_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;05/07/2022;Olympus SZ81;744l_Culex_pipiens_Ba.tif;;;;;;;;
Culicidae;Culex;NA;pipiens s.l.;NA;Zschepplin, Germany;51,5032598;12,61314367;05/07/2022;Olympus SZ81;744r_Culex_pipiens_Ba.tif;;;;;;;;
